ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x1e378,CUS_0x4464,July,Cruisec,27,461-61-9638,Teacher,97363.36,8059.613333333334,6,6,16,3,"Payday Loan, Mortgage Loan, and Student Loan",13,12,15.5,6.0,Standard,205.37,35.59540779589982,14 Years and 1 Months,Yes,152.39691323616842,110.58547940800888,High_spent_Medium_value_payments,792.9789406891562,Poor
0x1e379,CUS_0x4464,August,Cruisec,27,#F%$D@*&8,Teacher,97363.36,8059.613333333334,6,6,16,3,"Payday Loan, Mortgage Loan, and Student Loan",13,9,15.5,6.0,Standard,205.37,42.6982569497802,14 Years and 2 Months,NM,152.39691323616842,,High_spent_Large_value_payments,718.2804166027875,Poor
0x1e37f,CUS_0xc2cb,February,Kimr,38,523-96-3939,Doctor,22387.125,1677.59375,3,2,12,0,,4,0,3.93,1.0,Good,1389.37,32.29516177459269,,No,0.0,207.92003267034787,Low_spent_Small_value_payments,249.83934232965214,Good
0x1e383,CUS_0xc2cb,June,,38,523-96-3939,Doctor,22387.125,1677.59375,4,3,12,0,,4,-1,4.93,1.0,_,1389.37,26.239455326240996,26 Years and 10 Months,No,0.0,135.7322105625111,Low_spent_Small_value_payments,322.02716443748886,Good
0x1e384,CUS_0xc2cb,July,Kimr,38,523-96-3939,Doctor,22387.125,,4,3,12,0_,,4,0,3.93,1.0,_,1389.37,26.578408089272585,26 Years and 11 Months,No,0.0,64.55907623410371,High_spent_Medium_value_payments,353.2002987658962,Good
0x1e3a2,CUS_0x81ce,January,Jennifer Sabal,-500,548-14-5750,Accountant,20579.45,1814.9541666666669,5,6,4,0,,30,2,11.18,4.0,Good,1494.11,36.916451883229264,25 Years and 2 Months,No,0.0,81.1054959723836,High_spent_Small_value_payments,360.38992069428315,Poor
0x1e3a3,CUS_0x81ce,February,Jennifer Sabal,40,#F%$D@*&8,Accountant,20579.45,,5,6,4,0,,30,1,8.18,4.0,Good,1494.11,37.53195021130679,25 Years and 3 Months,No,0.0,126.3228025913564,Low_spent_Large_value_payments,325.17261407531026,Poor
0x1e3a4,CUS_0x81ce,March,Jennifer Sabal,40_,548-14-5750,Accountant,20579.45,,5,6,4,0,,30,1,11.18,4.0,Good,1494.11,39.50805161430149,25 Years and 4 Months,NM,0.0,49.71363419810842,Low_spent_Medium_value_payments,411.78178246855833,Poor
0x1e3a5,CUS_0x81ce,April,Jennifer Sabal,40,548-14-5750,Accountant,20579.45,1814.9541666666669,5,6,4,0,,30,-1_,8.18,4.0,Good,1494.11,22.91980158800481,25 Years and 5 Months,No,0.0,122.19139337513495,High_spent_Small_value_payments,319.30402329153173,Poor
0x1e3a6,CUS_0x81ce,May,Jennifer Sabal,40,548-14-5750,Accountant,20579.45,1814.9541666666669,5,6,4,0,,30,1,8.18,4.0,Good,1494.11,31.099539969324823,25 Years and 6 Months,No,0.0,97.09656600843864,High_spent_Small_value_payments,344.39885065822807,Poor
0x1e3a7,CUS_0x81ce,June,Jennifer Sabal,41,548-14-5750,Accountant,20579.45,1814.9541666666669,5,6,4,0,,30,,8.18,4.0,Good,1494.11,32.81407622285233,25 Years and 7 Months,No,0.0,35.77713042263168,High_spent_Medium_value_payments,395.71828624403497,Poor
0x1e3a8,CUS_0x81ce,July,Jennifer Sabal,41,548-14-5750,_______,20579.45,1814.9541666666669,5,6,4,0,,32,2,8.18,4.0,Good,1494.11,39.10631877905038,,No,0.0,76.40438582392224,Low_spent_Medium_value_payments,385.0910308427444,Poor
0x1e3a9,CUS_0x81ce,August,Jennifer Sabal,41,548-14-5750,Accountant,20579.45,,5,6,4,0,,30,-2,8.18,4.0,Good,1494.11,35.09693192741573,25 Years and 9 Months,NM,0.0,188.75430954040328,Low_spent_Small_value_payments,282.7411071262634,Poor
0x1e3ae,CUS_0xf45,January,Barrt,28,952-99-0474,Mechanic,32057.3,2606.4416666666666,9,8,16,7,"Student Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",49,24,1.4,,Bad,1327.26,25.111607516895464,,Yes,164.8594261855369,258.46007152277525,Low_spent_Medium_value_payments,117.3246689583545,Poor
0x1e3b0,CUS_0xf45,March,,28,952-99-0474,Mechanic,32057.3,2606.4416666666666,9,8,16,-100,"Student Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",54,22,1.4,12.0,Bad,1327.26,31.82239214553121,9 Years and 11 Months,Yes,164.8594261855369,86.18635305115494,High_spent_Small_value_payments,269.5983874299748,Poor
0x1e3b2,CUS_0xf45,May,Barrt,28,952-99-0474,Mechanic,32057.3,2606.4416666666666,9,8,16,7,"Student Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",47,22,1.4,12.0,Bad,1327.26,30.04678614639123,10 Years and 1 Months,Yes,164.8594261855369,57.23533574894261,High_spent_Medium_value_payments,288.5494047321871,Poor
0x1e3b3,CUS_0xf45,June,Barrt,28,952-99-0474,Mechanic,32057.3,2606.4416666666666,9,8,16,7,"Student Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",47,24,1.4,12.0,Bad,1327.26,31.61693325208289,10 Years and 2 Months,Yes,164.8594261855369,164.7273652032439,High_spent_Small_value_payments,191.05737527788585,Poor
0x1e3b4,CUS_0xf45,July,,28,952-99-0474,Mechanic,32057.3,2606.4416666666666,9,8,16,7,"Student Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",49,22,1.4,14.0,Bad,1327.26,28.15226821912009,10 Years and 3 Months,Yes,164.8594261855369,98.81775029266691,High_spent_Small_value_payments,256.96699018846283,Poor
0x1e3c6,CUS_0x5161,January,Melanie Leef,16,566-41-9357,Writer,83403.2,,9,8,25,6,"Home Equity Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, and Student Loan",53,20,17.03,6.0,_,1668.73,31.74724300573687,19 Years and 3 Months,Yes,287.1935286177884,132.35738112534358,High_spent_Medium_value_payments,512.9757569235346,Poor
0x1e3c7,CUS_0x5161,February,Melanie Leef,16,566-41-9357,Writer,83403.2_,6825.266666666666,9,1295,25,6,"Home Equity Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, and Student Loan",55,20,17.03,6.0,_,1668.73,34.07384620186699,19 Years and 4 Months,Yes,287.1935286177884,487.1523251038699,Low_spent_Small_value_payments,198.1808129450084,Poor
0x1e3c8,CUS_0x5161,March,Melanie Leef,16,566-41-9357,Writer,83403.2,,9,8,25,6,"Home Equity Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, and Student Loan",55,20,17.03,6.0,Bad,1668.73,36.316508186766015,19 Years and 5 Months,Yes,287.1935286177884,146.7687160658843,High_spent_Large_value_payments,488.564421982994,Poor
0x1e3c9,CUS_0x5161,April,,16,566-41-9357,Writer,83403.2,6825.266666666666,9,8,25,6,"Home Equity Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, and Student Loan",55,17,17.03,6.0,Bad,1668.73,42.244312374216975,,Yes,287.1935286177884,90.83022536754835,High_spent_Large_value_payments,544.5029126813299,Poor
0x1e3cb,CUS_0x5161,June,Melanie Leef,16,566-41-9357,Writer,83403.2,6825.266666666666,9,8,25,6,"Home Equity Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, and Student Loan",59,20,17.03,6.0,_,1668.73,38.330410996252,19 Years and 8 Months,NM,287.1935286177884,290.050647039556,!@9#%8,385.28249100932226,Poor
0x1e3de,CUS_0x44c0,January,Toonkeli,23,087-44-2520,Engineer,48854.85000000001,3957.237500000001,9,5,16,6,"Debt Consolidation Loan, Student Loan, Not Specified, Not Specified, Home Equity Loan, and Home Equity Loan",21,25,21.82,10.0,Bad,3013.18,25.34292066612513,13 Years and 1 Months,Yes,208.98502560833896,149.20681367393263,Low_spent_Medium_value_payments,317.5319107177285,Poor
0x1e3df,CUS_0x44c0,February,Toonkeli,23,087-44-2520,Engineer,48854.85000000001,3957.237500000001,9,5,16,6,"Debt Consolidation Loan, Student Loan, Not Specified, Not Specified, Home Equity Loan, and Home Equity Loan",21,25,23.82,10.0,Bad,3013.18,35.01543830567323,13 Years and 2 Months,Yes,208.98502560833896,51.898275142501056,High_spent_Medium_value_payments,384.84044924916014,Poor
0x1e3e1,CUS_0x44c0,April,,23,087-44-2520,Engineer,48854.85000000001_,,9,5,16,6,"Debt Consolidation Loan, Student Loan, Not Specified, Not Specified, Home Equity Loan, and Home Equity Loan",16,26,21.82,10.0,Bad,3013.18,33.12136088354258,13 Years and 4 Months,Yes,208.98502560833896,384.1109912444835,Low_spent_Small_value_payments,92.62773314717764,Poor
0x1e3e2,CUS_0x44c0,May,Toonkeli,23,087-44-2520,Engineer,48854.85000000001,3957.237500000001,9,5,16,6,"Debt Consolidation Loan, Student Loan, Not Specified, Not Specified, Home Equity Loan, and Home Equity Loan",21,25,21.82,10.0,Bad,3013.18,37.32118449854885,,Yes,208.98502560833896,459.59399895256036,Low_spent_Small_value_payments,17.14472543910074,Poor
0x1e3e3,CUS_0x44c0,June,Toonkeli,23,087-44-2520,Engineer,48854.85000000001,3957.237500000001,9,5,16,6,"Debt Consolidation Loan, Student Loan, Not Specified, Not Specified, Home Equity Loan, and Home Equity Loan",21,22,21.82,10.0,Bad,3013.18,28.22156806132423,13 Years and 6 Months,Yes,208.98502560833896,,High_spent_Small_value_payments,308.1519088340429,Poor
0x1e3e4,CUS_0x44c0,July,Toonkeli,23,087-44-2520,Engineer,48854.85000000001,,9,5,16,6,"Debt Consolidation Loan, Student Loan, Not Specified, Not Specified, Home Equity Loan, and Home Equity Loan",21,25,18.82,10.0,_,3013.18,38.0056274945996,13 Years and 7 Months,Yes,208.98502560833896,__10000__,Low_spent_Medium_value_payments,345.42018026995504,Poor
0x1e3f0,CUS_0x6057,July,Henryt,36,778-35-7926,Musician,28810.71,2367.8925,7,3,5695,1,Auto Loan,10,9,15.03,7.0,_,454.58,24.12117803306936,,Yes,20.768032819219695,161.3310245212116,Low_spent_Small_value_payments,344.6901926595687,Poor
0x1e402,CUS_0x4cc2,January,Ingridi,19,349-26-0674,Manager,7290.88,406.5733333333334,3,4,27,7,"Personal Loan, Not Specified, Personal Loan, Home Equity Loan, Auto Loan, Not Specified, and Debt Consolidation Loan",17,14,13.53,12.0,Standard,2580.29,36.3441895469476,14 Years and 9 Months,Yes,41.703172239542354,46.27742423624918,Low_spent_Small_value_payments,242.6767368575418,Poor
0x1e404,CUS_0x4cc2,March,Ingridi,19,349-26-0674,Manager,7290.88,406.5733333333334,3,4,27,7,"Personal Loan, Not Specified, Personal Loan, Home Equity Loan, Auto Loan, Not Specified, and Debt Consolidation Loan",19,16,13.53,12.0,Standard,2580.29,37.1534896382279,14 Years and 11 Months,Yes,41.703172239542354,16.45711912053975,Low_spent_Medium_value_payments,262.4970419732512,Poor
0x1e405,CUS_0x4cc2,April,Ingridi,19,349-26-0674,Manager,7290.88,406.5733333333334,3,4,27,7,"Personal Loan, Not Specified, Personal Loan, Home Equity Loan, Auto Loan, Not Specified, and Debt Consolidation Loan",17,,13.53,17.0,Standard,2580.29,36.82617529202329,15 Years and 0 Months,NM,41.703172239542354,31.36242014245053,Low_spent_Small_value_payments,257.5917409513405,Poor
0x1e406,CUS_0x4cc2,May,Ingridi,19,349-26-0674,Manager,7290.88_,,3,4,27,-100,"Personal Loan, Not Specified, Personal Loan, Home Equity Loan, Auto Loan, Not Specified, and Debt Consolidation Loan",15,16,12.53,17.0,_,2580.29,25.99402098673472,15 Years and 1 Months,Yes,41.703172239542354,40.67777452400204,Low_spent_Small_value_payments,248.27638656978888,Poor
0x1e407,CUS_0x4cc2,June,Ingridi,19,349-26-0674,Manager,7290.88,406.5733333333334,3,4,27,7,"Personal Loan, Not Specified, Personal Loan, Home Equity Loan, Auto Loan, Not Specified, and Debt Consolidation Loan",17,16,10.53,17.0,_,2580.29,38.0566509017346,15 Years and 2 Months,Yes,41.703172239542354,25.529816745021137,Low_spent_Medium_value_payments,253.42434434876984,Poor
0x1e408,CUS_0x4cc2,July,Ingridi,19,349-26-0674,Manager,7290.88,,3,4,27,7,"Personal Loan, Not Specified, Personal Loan, Home Equity Loan, Auto Loan, Not Specified, and Debt Consolidation Loan",17,15,13.53,17.0,_,2580.29,29.266070968532556,15 Years and 3 Months,Yes,41.703172239542354,43.42947965674862,Low_spent_Small_value_payments,245.52468143704237,Poor
0x1e40f,CUS_0x9771,February,Michael Martinaz,-500,702-39-1597,Entrepreneur,29038.58,2382.8816666666667,8,4,12,7,"Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Not Specified, Home Equity Loan, and Credit-Builder Loan",18,17,15.24,6.0,Standard,1583.12,23.753632987296953,19 Years and 11 Months,Yes,110.9417045516498,154.17059784335416,Low_spent_Large_value_payments,243.17586427166276,Poor
0x1e410,CUS_0x9771,March,Michael Martinaz,23,702-39-1597,Entrepreneur,29038.58,2382.8816666666667,8,4,12,7,"Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Not Specified, Home Equity Loan, and Credit-Builder Loan",18,21,15.24,6.0,Standard,1583.12,32.92727306863692,20 Years and 0 Months,Yes,110.9417045516498,70.26770800050596,High_spent_Medium_value_payments,307.07875411451096,Poor
0x1e411,CUS_0x9771,April,,23,702-39-1597,Entrepreneur,29038.58,2382.8816666666667,8,4,12,7,"Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Not Specified, Home Equity Loan, and Credit-Builder Loan",23,19,15.24,6.0,Standard,1583.12,29.37739075721351,20 Years and 1 Months,Yes,110.9417045516498,180.7203429691216,Low_spent_Large_value_payments,216.62611914589527,Poor
0x1e412,CUS_0x9771,May,Michael Martinaz,23,702-39-1597,Entrepreneur,29038.58,,8,4,12,1354,"Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Not Specified, Home Equity Loan, and Credit-Builder Loan",18,18,15.24,6.0,Standard,1583.12,39.60444558284576,20 Years and 2 Months,Yes,110.9417045516498,105.1073673775894,Low_spent_Small_value_payments,312.2390947374275,Poor
0x1e413,CUS_0x9771,June,Michael Martinaz,24,702-39-1597,Entrepreneur,29038.58,2382.8816666666667,8,4,12,7_,"Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Not Specified, Home Equity Loan, and Credit-Builder Loan",18,20,15.24,6.0,Standard,1583.12,38.20119747253696,20 Years and 3 Months,Yes,110.9417045516498,82.82380880688267,!@9#%8,314.52265330813424,Poor
0x1e414,CUS_0x9771,July,,5730,702-39-1597,Entrepreneur,29038.58,2382.8816666666667,8,4,12,7,"Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Not Specified, Home Equity Loan, and Credit-Builder Loan",18,20,15.24,6.0,Standard,1583.12,39.63017603714357,20 Years and 4 Months,Yes,110.9417045516498,87.92593805614233,Low_spent_Small_value_payments,329.4205240588745,Poor
0x1e421,CUS_0x8568,August,Sharanyan,19,721-47-0286,_______,164027.12,13711.926666666664,5,5,6,4_,"Mortgage Loan, Personal Loan, Mortgage Loan, and Debt Consolidation Loan",3,2,3.62,5.0,Good,52.07,31.122009194812907,17 Years and 5 Months,No,428.27176214095687,682.1561305203589,High_spent_Small_value_payments,520.764774005351,Good
0x1e426,CUS_0x20ff,January,Gerry Shihg,37,816-89-5174,Doctor,16862.88,1273.24,8,8,22,7,"Personal Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Student Loan, Credit-Builder Loan, and Auto Loan",52,19,19.07,7.0,Standard,1377.71,25.136076255163733,17 Years and 1 Months,Yes,81.80403665293096,103.40190040205349,Low_spent_Large_value_payments,212.1180629450156,Poor
0x1e427,CUS_0x20ff,February,Gerry Shihg,37,816-89-5174,Doctor,16862.88,1273.24,8,8,22,7,"Personal Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Student Loan, Credit-Builder Loan, and Auto Loan",52,19,19.07,7.0,Standard,1377.71,34.39105937796122,17 Years and 2 Months,Yes,81.80403665293096,99.21908194154548,Low_spent_Small_value_payments,236.3008814055236,Poor
0x1e428,CUS_0x20ff,March,Gerry Shihg,37,816-89-5174,Doctor,16862.88,1273.24,8,8,22,7,"Personal Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Student Loan, Credit-Builder Loan, and Auto Loan",54,19,19.07,7.0,Standard,1377.71,24.173134149326724,17 Years and 3 Months,Yes,81.80403665293096,151.79133641242916,Low_spent_Small_value_payments,183.7286269346399,Poor
0x1e429,CUS_0x20ff,April,Gerry Shihg,37,816-89-5174,Doctor,16862.88,1273.24,8,8,22,7,"Personal Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Student Loan, Credit-Builder Loan, and Auto Loan",52,20,19.07,7.0,Standard,1377.71,34.34382143120911,,Yes,81.80403665293096,122.49652314820422,Low_spent_Medium_value_payments,203.02344019886485,Poor
0x1e42a,CUS_0x20ff,May,,37,816-89-5174,Doctor,16862.88,1273.24,8,8,22,7,"Personal Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Student Loan, Credit-Builder Loan, and Auto Loan",52,18,17.07,7.0,Standard,1377.71,37.55115663126525,17 Years and 5 Months,Yes,81.80403665293096,67.6458782889215,Low_spent_Large_value_payments,247.87408505814759,Poor
0x1e42c,CUS_0x20ff,July,Gerry Shihg,37,816-89-5174,Doctor,16862.88,1273.24,8,8,22,7,"Personal Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Student Loan, Credit-Builder Loan, and Auto Loan",51,19,19.07,12.0,Standard,1377.71,26.04387148641148,17 Years and 7 Months,Yes,81.80403665293096,119.083836254157,!@9#%8,206.43612709291202,Poor
0x1e42d,CUS_0x20ff,August,Gerry Shihg,37,816-89-5174,Doctor,16862.88,1273.24,8,8,22,7,"Personal Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Student Loan, Credit-Builder Loan, and Auto Loan",52,19,19.07,12.0,Standard,1377.71,34.171175196170395,17 Years and 8 Months,Yes,81.80403665293096,157.6212056840206,Low_spent_Small_value_payments,177.89875766304849,Poor
0x1e432,CUS_0x255b,January,Masterh,29_,006-88-2847,Musician,9555.94,792.3283333333335,7,6,27,7,"Payday Loan, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, and Mortgage Loan",27,18,5.72,7.0,Bad,3043.27,36.5301148883016,3 Years and 3 Months,NM,44.98108629602402,92.65565688669037,!@9#%8,231.5960901506189,Poor
0x1e435,CUS_0x255b,April,Masterh,30,006-88-2847,Musician,9555.94,792.3283333333335,7,6,27,7,"Payday Loan, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, and Mortgage Loan",24,15,5.72,11.0,Bad,3043.27,26.097676945533426,,Yes,44.98108629602402,__10000__,High_spent_Small_value_payments,240.50583080798592,Poor
0x1e437,CUS_0x255b,June,Masterh,30,006-88-2847,Musician,9555.94,792.3283333333335,7,6,27,-100,"Payday Loan, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, and Mortgage Loan",27,14,5.72,11.0,Bad,3043.27,38.37648714955999,3 Years and 8 Months,Yes,44.98108629602402,,Low_spent_Medium_value_payments,269.9928369028047,Poor
0x1e438,CUS_0x255b,July,Masterh,30,006-88-2847,Musician,9555.94,792.3283333333335,7,6,27,7,"Payday Loan, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, and Mortgage Loan",31,14,5.72,11.0,_,3043.27,35.286443067699594,3 Years and 9 Months,Yes,44.98108629602402,__10000__,Low_spent_Medium_value_payments,238.58183336192118,Poor
0x1e439,CUS_0x255b,August,,30,006-88-2847,Musician,9555.94_,792.3283333333335,7,6,27,7,"Payday Loan, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, and Mortgage Loan",28,15,5.72,11.0,_,3043.27,24.84576742393635,3 Years and 10 Months,NM,44.98108629602402,73.21774396806619,Low_spent_Small_value_payments,251.03400306924317,Poor
0x1e43e,CUS_0x2a06,January,Jedf,40,263-17-4432,Mechanic,35917.12,2815.0933333333337,9,6,34,4,"Mortgage Loan, Payday Loan, Payday Loan, and Home Equity Loan",50,17_,5.39,6.0,Bad,1523.8,37.45159693120212,17 Years and 11 Months,Yes,111.53270583280307,96.44097720232305,High_spent_Medium_value_payments,323.53565029820714,Poor
0x1e440,CUS_0x2a06,March,Jedf,40,263-17-4432,Mechanic,35917.12_,2815.0933333333337,9,6,34,4,"Mortgage Loan, Payday Loan, Payday Loan, and Home Equity Loan",47,,5.39,6.0,Bad,1523.8,25.88495398430501,18 Years and 1 Months,Yes,111.53270583280307,136.49519312704746,Low_spent_Large_value_payments,303.48143437348284,Poor
0x1e443,CUS_0x2a06,June,Jedf,40,263-17-4432,Mechanic,35917.12,2761.67247356652,9,6,34,4,"Mortgage Loan, Payday Loan, Payday Loan, and Home Equity Loan",47,18,6.39,6.0,Bad,1523.8,24.07913348162108,18 Years and 4 Months,Yes,164.95356559961755,215.78895547354642,Low_spent_Small_value_payments,244.1876720269839,Poor
0x1e444,CUS_0x2a06,July,Jedf,41,263-17-4432,Mechanic,35917.12,2761.67247356652,9,6,34,4,"Mortgage Loan, Payday Loan, Payday Loan, and Home Equity Loan",47,18,5.39,6.0,Bad,1523.8,23.427352452455654,18 Years and 5 Months,Yes,164.95356559961755,94.82509595611113,Low_spent_Large_value_payments,345.1515315444192,Poor
0x1e445,CUS_0x2a06,August,Jedf,41,263-17-4432,Mechanic,35917.12,2761.67247356652,9,6,34,4,"Mortgage Loan, Payday Loan, Payday Loan, and Home Equity Loan",47,18_,5.39,6.0,Bad,1523.8,28.797519526227035,18 Years and 6 Months,Yes,164.95356559961755,174.23373165835812,Low_spent_Large_value_payments,265.74289584217223,Poor
0x1e450,CUS_0x8065,July,,17,290-56-3162,Media_Manager,14516.4,1134.7,8,5,23,9,"Mortgage Loan, Credit-Builder Loan, Personal Loan, Student Loan, Payday Loan, Student Loan, Mortgage Loan, Not Specified, and Debt Consolidation Loan",62,17,16.39,6.0,Bad,3980.41,25.427993352997245,6 Years and 9 Months,Yes,77.70588980506056,46.30124252288989,Low_spent_Small_value_payments,279.4628676720496,Poor
0x1e456,CUS_0x8216,January,Matthias Sobolewskia,17,888-44-5992,Architect,7225.02,453.085,10,10,30,7,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Home Equity Loan, and Payday Loan",53,12,-5.8,9.0,Bad,4515.94,38.31918626103946,0 Years and 7 Months,Yes,30.08372889174393,0.0,!@9#%8,266.2089458925421,Poor
0x1e457,CUS_0x8216,February,Matthias Sobolewskia,17,888-44-5992,Architect,7225.02,453.085,10,10,30,7,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Home Equity Loan, and Payday Loan",53,15,3.2,,Bad,4515.94,25.9935472223508,0 Years and 8 Months,Yes,30.08372889174393,31.05324519091826,Low_spent_Small_value_payments,274.1715259173378,Poor
0x1e458,CUS_0x8216,March,Matthias Sobolewskia,17,888-44-5992,Architect,7225.02,453.085,10,10,30,7_,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Home Equity Loan, and Payday Loan",53,15,1.2,13.0,Bad,4515.94,25.305365662210463,0 Years and 9 Months,Yes,30.08372889174393,,Low_spent_Small_value_payments,276.53878616324505,Poor
0x1e45d,CUS_0x8216,August,Matthias Sobolewskia,17,888-44-5992,Architect,7225.02,415.22788970785285,10,10,30,7,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Home Equity Loan, and Payday Loan",53,14,1.2,13.0,Bad,4515.94,36.89132667756258,1 Years and 2 Months,Yes,67.9408391838911,__10000__,Low_spent_Small_value_payments,248.25838886538082,Poor
0x1e462,CUS_0x1250,January,Denny Thomasx,28,011-12-8449,Developer,72503.56,5974.963333333332,6,8,31,9,"Credit-Builder Loan, Not Specified, Student Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Student Loan, Not Specified, and Mortgage Loan",60,16,22.41,11.0,Bad,4205.6,26.71238866924136,13 Years and 1 Months,Yes,362.8461014587367,51.91066032086072,High_spent_Large_value_payments,422.73957155373597,Poor
0x1e463,CUS_0x1250,February,Denny Thomasx,28,011-12-8449,Developer,72503.56,,6,8,31,9,"Credit-Builder Loan, Not Specified, Student Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Student Loan, Not Specified, and Mortgage Loan",60,,22.41,11.0,Bad,4205.6,23.6054769010228,13 Years and 2 Months,Yes,362.8461014587367,225.87138995855577,High_spent_Medium_value_payments,258.77884191604096,Poor
0x1e464,CUS_0x1250,March,Denny Thomasx,28,011-12-8449,Developer,72503.56,5974.963333333332,6,8,31,9,"Credit-Builder Loan, Not Specified, Student Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Student Loan, Not Specified, and Mortgage Loan",60,,22.41,11.0,Bad,4205.6,40.21632953210425,13 Years and 3 Months,Yes,362.8461014587367,318.72162253885256,Low_spent_Medium_value_payments,195.92860933574417,Poor
0x1e465,CUS_0x1250,April,Denny Thomasx,28,011-12-8449,Developer,72503.56,5974.963333333332,6,8,31,9,"Credit-Builder Loan, Not Specified, Student Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Student Loan, Not Specified, and Mortgage Loan",60,17,22.41,11.0,Bad,4205.6,36.203831787845495,13 Years and 4 Months,Yes,362.8461014587367,198.85391822126368,!@9#%8,305.796313653333,Poor
0x1e466,CUS_0x1250,May,Denny Thomasx,28,011-12-8449,Developer,72503.56,5974.963333333332,6,8,31,9,"Credit-Builder Loan, Not Specified, Student Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Student Loan, Not Specified, and Mortgage Loan",62,15,22.41,11.0,Bad,4205.6,36.572560373965395,,Yes,362.8461014587367,49.57062833862696,!@9#%8,425.07960353596985,Poor
0x1e467,CUS_0x1250,June,Denny Thomasx,28,011-12-8449,Developer,72503.56,5974.963333333332,6,8,31,9,"Credit-Builder Loan, Not Specified, Student Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Student Loan, Not Specified, and Mortgage Loan",61,,22.41,11.0,Bad,4205.6,32.193026992456495,,Yes,362.8461014587367,240.66214067865909,Low_spent_Small_value_payments,283.9880911959376,Poor
0x1e46e,CUS_0xbb4e,January,Karenu,22,618-14-8027,Manager,58214.12,4710.176666666667,7,9,30,7,"Mortgage Loan, Payday Loan, Auto Loan, Auto Loan, Not Specified, Personal Loan, and Personal Loan",59,17,2.69,11.0,Bad,2215.84,36.22380555026218,5 Years and 10 Months,Yes,183.27925844465457,276.22998167655317,Low_spent_Large_value_payments,281.508426545459,Poor
